scenario,sa4_code16,age_band_id,vaccine,time_dose_1,time_dose_2,num_people
19,314,6,1,28,35,2
19,314,6,2,12,24,2
19,314,6,1,25,34,2
19,314,6,1,18,33,1
19,314,7,1,15,33,1
19,314,8,1,28,33,8
19,314,8,1,15,33,1
19,314,8,2,9,21,1
19,314,9,1,23,26,9
19,314,9,1,13,34,1
19,314,9,1,27,34,1
19,314,9,1,32,35,5
19,314,9,1,41,44,31
19,314,9,1,27,33,1
19,314,2,2,16,28,5
19,314,2,1,31,35,2
19,314,2,2,18,33,2
19,314,2,2,24,36,7
19,314,2,2,25,37,3
19,314,2,2,20,33,1
19,314,3,1,28,35,2
19,314,3,1,20,33,3
19,314,3,1,21,33,1
19,314,4,1,31,35,9
19,314,4,2,13,25,2
19,314,4,1,24,34,2
19,314,4,1,27,33,10
19,314,5,1,30,35,4
19,314,5,1,29,35,2
19,314,5,1,22,33,3
19,314,6,1,19,34,2
19,314,6,1,19,33,7
19,314,7,1,18,34,2
19,314,7,2,12,24,6
19,314,7,1,18,33,1
19,314,7,3,56,,2
19,314,7,3,54,,3
19,314,8,1,26,29,8
19,314,8,1,13,33,4
19,314,8,2,17,33,7
19,314,8,3,51,55,1
19,314,9,1,52,55,1
19,314,9,1,56,,3
19,314,9,1,49,52,9
19,314,9,1,51,54,6
19,314,9,1,50,53,7
19,314,9,1,29,32,7
19,314,9,1,17,34,2
19,314,9,1,20,34,2
19,314,9,2,42,54,5
19,314,9,2,44,56,6
19,314,9,2,48,,4
19,314,2,1,22,25,8
19,314,2,2,15,33,2
19,314,2,1,22,33,1
19,314,2,2,29,41,2
19,314,4,1,15,33,2
19,314,5,2,14,26,3
19,314,5,2,16,33,9
19,314,6,2,9,21,3
19,314,7,1,13,34,3
19,314,8,1,18,34,3
19,314,8,1,30,33,6
19,314,8,2,18,33,11
19,314,8,3,55,,3
19,314,2,1,15,18,3
19,314,4,1,25,34,1
19,314,4,1,23,33,3
19,314,4,1,21,34,2
19,314,5,1,14,33,2
19,314,5,1,15,34,1
19,314,5,1,33,36,43
19,314,6,1,21,33,2
19,314,6,1,33,36,18
19,314,7,2,17,33,2
19,314,7,2,53,,1
19,314,8,2,51,,1
19,314,8,1,19,33,1
19,314,8,1,27,33,1
19,314,8,1,17,33,3
19,314,8,1,56,,2
19,314,9,1,22,34,1
19,314,9,1,21,24,3
19,314,9,1,46,49,16
19,314,9,3,52,56,1
19,314,9,3,55,,3
19,314,9,1,37,41,1
19,314,9,1,48,51,9
19,314,9,3,47,51,4
19,314,9,3,48,52,4
19,314,9,3,44,48,4
19,314,9,1,40,43,4
19,314,9,3,53,,1
19,314,9,1,22,33,1
19,314,9,1,31,34,2
19,314,9,2,14,26,1
19,314,9,1,21,33,2
19,314,9,2,52,,1
19,314,9,2,45,,3
19,314,9,2,47,,3
19,314,2,1,14,17,1
19,314,3,2,16,33,1
19,314,3,1,25,34,1
19,314,3,1,17,33,1
19,314,4,1,16,33,1
19,314,4,1,16,34,1
19,314,4,2,14,26,3
19,314,4,1,21,33,3
19,314,4,1,20,33,3
19,314,5,1,19,33,6
19,314,7,1,33,36,5
19,314,7,1,26,33,1
19,314,8,1,18,33,3
19,314,8,2,49,,2
19,314,9,1,18,34,3
19,314,9,1,25,33,1
19,314,9,3,42,46,1
19,314,9,3,49,53,2
19,314,2,1,18,21,2
19,314,2,1,21,24,2
19,314,2,1,19,22,1
19,314,2,2,27,39,2
19,314,3,1,30,35,1
19,314,3,1,14,33,2
19,314,4,1,13,35,1
19,314,4,1,19,34,1
19,314,4,1,19,33,4
19,314,4,2,9,21,2
19,314,5,1,19,34,2
19,314,5,1,23,33,4
19,314,5,1,20,34,1
19,314,5,1,20,33,2
19,314,5,1,18,33,1
19,314,5,1,38,42,1
19,314,6,1,22,33,3
19,314,6,1,26,33,1
19,314,6,1,26,34,1
19,314,6,2,14,26,3
19,314,6,2,11,23,2
19,314,7,2,11,23,3
19,314,8,1,21,24,2
19,314,8,2,47,,2
19,314,9,3,50,54,5
19,314,9,3,43,47,4
19,314,9,1,53,56,1
19,314,9,3,51,55,2
19,314,9,3,45,49,3
19,314,9,1,39,42,1
19,314,2,1,23,26,2
19,314,2,1,13,16,1
19,314,3,1,18,34,1
19,314,5,1,25,35,1
19,314,9,1,14,33,2
19,314,9,1,36,40,1
19,314,2,2,15,27,1
19,314,3,1,18,33,1
19,314,4,1,22,33,1
19,314,6,1,14,33,1
19,314,8,2,10,22,1
19,314,9,2,17,33,2
19,314,3,2,10,22,1
19,314,5,1,32,36,1
19,314,6,1,18,34,2
19,314,7,2,13,25,1
19,314,8,1,55,,1
19,314,9,1,17,35,1
19,314,3,1,22,34,1
19,314,4,2,10,22,2
19,314,6,2,15,33,2
19,314,7,3,55,,1
19,314,8,1,20,33,1
19,314,8,1,36,40,1
19,315,8,2,45,,1
19,315,8,3,43,47,4
19,315,8,1,27,33,1
19,315,9,3,45,49,1
19,315,8,1,19,22,1
19,315,4,1,24,33,1
19,316,2,1,32,35,84
19,316,2,1,30,33,87
19,316,2,1,30,34,41
19,316,2,1,27,30,32
19,316,2,2,19,31,27
19,316,2,1,26,29,32
19,316,2,1,29,32,129
19,316,2,1,24,27,20
19,316,2,1,28,31,60
19,316,2,2,20,32,24
19,316,2,1,29,34,60
19,316,2,1,29,33,139
19,316,2,1,25,28,23
19,316,2,2,20,33,3
19,316,2,2,24,36,14
19,316,2,2,28,40,12
19,316,2,2,30,42,7
19,316,2,1,52,55,488
19,316,2,3,50,54,307
19,316,2,1,49,52,1188
19,316,2,1,47,50,2096
19,316,2,3,54,,90
19,316,2,1,50,53,865
19,316,2,1,48,51,1627
19,316,2,1,46,49,2702
19,316,2,3,48,52,518
19,316,2,3,46,50,949
19,316,2,1,51,54,601
19,316,2,3,47,51,722
19,316,2,3,51,55,211
19,316,2,1,53,56,365
19,316,2,3,56,,54
19,316,2,3,52,56,166
19,316,2,1,54,,264
19,316,2,3,49,53,384
19,316,2,3,53,,137
19,316,2,1,55,,205
19,316,2,1,56,,162
19,316,2,3,55,,67
19,316,3,1,24,27,135
19,316,3,1,28,31,343
19,316,3,2,18,30,125
19,316,3,1,29,32,414
19,316,3,1,32,35,411
19,316,3,2,17,29,76
19,316,3,1,17,20,118
19,316,3,1,25,28,139
19,316,3,2,28,40,25
19,316,3,1,20,23,105
19,316,3,1,21,24,73
19,316,3,1,15,18,97
19,316,3,1,26,29,222
19,316,3,1,30,34,110
19,316,3,1,30,33,332
19,316,3,1,23,26,99
19,316,3,1,31,34,285
19,316,3,1,31,35,2
19,316,3,1,22,25,96
19,316,3,1,19,22,100
19,316,3,1,29,33,318
19,316,3,1,29,34,140
19,316,3,1,27,30,268
19,316,3,2,20,33,6
19,316,3,1,27,34,5
19,316,3,1,27,33,23
19,316,3,1,16,19,143
19,316,3,2,15,27,24
19,316,3,1,18,21,148
19,316,3,2,19,31,123
19,316,3,1,17,33,2
19,316,3,2,19,33,14
19,316,3,2,31,43,40
19,316,3,1,26,33,13
19,316,3,2,20,32,100
19,316,3,2,27,39,30
19,316,3,2,13,33,21
19,316,3,2,24,36,25
19,316,3,2,23,35,32
19,316,3,2,22,34,34
19,316,3,2,29,41,23
19,316,3,1,46,49,5089
19,316,3,1,51,54,1276
19,316,3,1,47,50,3900
19,316,3,3,50,54,570
19,316,3,3,48,52,937
19,316,3,1,52,55,893
19,316,3,3,51,55,434
19,316,3,1,48,51,2985
19,316,3,3,46,50,1757
19,316,3,1,49,52,2175
19,316,3,3,49,53,725
19,316,3,3,54,,209
19,316,3,3,47,51,1327
19,316,3,1,53,56,719
19,316,3,1,50,53,1650
19,316,3,1,54,,492
19,316,3,1,55,,402
19,316,3,3,52,56,344
19,316,3,1,56,,298
19,316,3,3,53,,238
19,316,3,3,56,,95
19,316,3,3,55,,148
19,316,4,1,29,33,452
19,316,4,1,29,34,230
19,316,4,1,23,26,155
19,316,4,1,28,34,21
19,316,4,1,28,33,70
19,316,4,1,29,32,638
19,316,4,1,27,30,357
19,316,4,1,25,28,198
19,316,4,1,22,25,119
19,316,4,1,28,31,519
19,316,4,1,18,21,164
19,316,4,1,21,24,162
19,316,4,1,26,29,374
19,316,4,1,30,34,154
19,316,4,1,30,33,392
19,316,4,1,17,20,198
19,316,4,1,19,22,145
19,316,4,1,24,27,167
19,316,4,2,17,29,85
19,316,4,1,14,17,67
19,316,4,2,13,33,17
19,316,4,2,20,32,93
19,316,4,1,20,23,145
19,316,4,1,31,34,351
19,316,4,1,32,35,332
19,316,4,2,23,35,48
19,316,4,2,19,31,115
19,316,4,1,16,19,181
19,316,4,1,15,18,163
19,316,4,2,18,30,131
19,316,4,1,13,34,22
19,316,4,1,13,33,53
19,316,4,2,20,33,16
19,316,4,2,28,40,28
19,316,4,2,21,33,36
19,316,4,1,25,34,5
19,316,4,2,26,38,28
19,316,4,2,32,44,51
19,316,4,2,25,37,36
19,316,4,2,22,34,45
19,316,4,2,30,42,21
19,316,4,1,43,46,4572
19,316,4,1,42,45,5755
19,316,4,1,47,50,1179
19,316,4,1,52,55,278
19,316,4,1,49,52,730
19,316,4,1,44,47,3263
19,316,4,1,41,44,3306
19,316,4,1,46,49,1636
19,316,4,3,42,46,733
19,316,4,3,46,50,584
19,316,4,1,48,51,932
19,316,4,1,55,,129
19,316,4,3,43,47,725
19,316,4,1,45,48,2348
19,316,4,1,50,53,526
19,316,4,3,45,49,669
19,316,4,3,49,53,230
19,316,4,3,55,,40
19,316,4,1,40,43,597
19,316,4,1,51,54,413
19,316,4,1,53,56,228
19,316,4,1,54,,170
19,316,4,3,44,48,739
19,316,4,3,48,52,310
19,316,4,3,52,56,105
19,316,4,3,50,54,175
19,316,4,3,47,51,428
19,316,4,3,51,55,142
19,316,4,3,56,,39
19,316,4,3,54,,53
19,316,4,3,53,,88
19,316,4,1,56,,82
19,316,5,1,29,32,1177
19,316,5,1,31,34,713
19,316,5,1,28,31,1403
19,316,5,1,26,29,642
19,316,5,1,27,33,35
19,316,5,1,27,34,7
19,316,5,1,30,33,813
19,316,5,1,30,34,302
19,316,5,1,16,19,195
19,316,5,2,19,33,21
19,316,5,1,25,28,339
19,316,5,1,27,30,1284
19,316,5,1,18,21,250
19,316,5,1,13,33,149
19,316,5,1,13,34,48
19,316,5,1,29,34,423
19,316,5,1,29,33,964
19,316,5,1,14,17,89
19,316,5,1,32,35,388
19,316,5,2,18,30,183
19,316,5,2,23,35,63
19,316,5,2,17,29,100
19,316,5,2,16,28,40
19,316,5,1,24,27,265
19,316,5,1,23,26,208
19,316,5,1,17,20,219
19,316,5,2,13,33,40
19,316,5,2,19,31,151
19,316,5,1,28,33,109
19,316,5,1,28,34,52
19,316,5,2,20,32,102
19,316,5,1,21,24,181
19,316,5,1,15,18,143
19,316,5,1,22,25,202
19,316,5,1,13,16,5
19,316,5,1,19,22,203
19,316,5,2,30,42,26
19,316,5,2,31,43,82
19,316,5,2,32,44,68
19,316,5,2,25,37,52
19,316,5,1,20,23,201
19,316,5,2,22,34,54
19,316,5,1,23,33,3
19,316,5,2,24,36,48
19,316,5,2,27,39,44
19,316,5,2,16,33,2
19,316,5,2,20,33,13
19,316,5,2,21,33,40
19,316,5,1,47,50,773
19,316,5,1,43,46,2856
19,316,5,1,37,40,3647
19,316,5,1,44,47,2052
19,316,5,1,49,52,436
19,316,5,3,53,,45
19,316,5,1,42,45,3595
19,316,5,1,36,39,4134
19,316,5,1,46,49,1074
19,316,5,1,53,56,121
19,316,5,3,48,52,175
19,316,5,1,35,38,2586
19,316,5,1,38,41,1941
19,316,5,1,34,37,584
19,316,5,1,45,48,1399
19,316,5,3,45,49,427
19,316,5,3,47,51,281
19,316,5,1,41,44,2090
19,316,5,3,46,50,373
19,316,5,3,50,54,141
19,316,5,3,44,48,432
19,316,5,3,42,46,457
19,316,5,3,43,47,446
19,316,5,3,51,55,62
19,316,5,1,40,43,356
19,316,5,1,48,51,590
19,316,5,3,52,56,63
19,316,5,1,54,,120
19,316,5,1,51,54,248
19,316,5,1,50,53,296
19,316,5,1,56,,58
19,316,5,1,52,55,192
19,316,5,3,56,,21
19,316,5,3,55,,28
19,316,5,1,39,42,124
19,316,5,1,38,42,2
19,316,5,1,55,,57
19,316,5,3,49,53,153
19,316,6,2,27,39,1843
19,316,6,2,13,33,93
19,316,6,1,30,33,817
19,316,6,1,30,34,309
19,316,6,2,23,35,482
19,316,6,2,28,40,1786
19,316,6,2,17,29,181
19,316,6,2,24,36,659
19,316,6,1,21,24,182
19,316,6,2,21,33,240
19,316,6,2,25,37,1054
19,316,6,2,26,38,1385
19,316,6,1,14,17,87
19,316,6,1,29,33,1155
19,316,6,1,29,34,490
19,316,6,1,31,34,707
19,316,6,1,24,27,294
19,316,6,1,26,29,210
19,316,6,2,15,27,36
19,316,6,1,29,32,1225
19,316,6,1,28,31,618
19,316,6,1,13,33,142
19,316,6,1,13,34,58
19,316,6,2,31,43,278
19,316,6,2,19,31,379
19,316,6,2,29,41,1044
19,316,6,1,32,35,532
19,316,6,2,18,30,316
19,316,6,1,27,30,388
19,316,6,1,16,19,175
19,316,6,2,20,32,382
19,316,6,1,19,22,239
19,316,6,1,18,21,242
19,316,6,1,23,26,202
19,316,6,1,20,23,273
19,316,6,1,28,34,26
19,316,6,1,17,20,211
19,316,6,2,22,34,286
19,316,6,2,30,42,167
19,316,6,1,15,18,148
19,316,6,2,20,33,73
19,316,6,2,16,28,57
19,316,6,1,25,28,103
19,316,6,2,32,44,281
19,316,6,1,22,25,173
19,316,6,1,38,41,1715
19,316,6,1,46,49,831
19,316,6,1,43,46,2300
19,316,6,3,45,49,347
19,316,6,1,51,54,199
19,316,6,1,44,47,1651
19,316,6,1,37,40,3146
19,316,6,1,34,37,497
19,316,6,1,36,39,3537
19,316,6,1,42,45,2936
19,316,6,1,52,55,183
19,316,6,1,48,51,476
19,316,6,1,35,38,2235
19,316,6,3,43,47,370
19,316,6,1,41,44,1665
19,316,6,3,52,56,66
19,316,6,1,47,50,680
19,316,6,3,51,55,75
19,316,6,1,53,56,104
19,316,6,1,45,48,1192
19,316,6,3,44,48,336
19,316,6,1,50,53,283
19,316,6,3,42,46,346
19,316,6,1,49,52,392
19,316,6,3,53,,32
19,316,6,3,47,51,228
19,316,6,1,40,43,320
19,316,6,3,49,53,118
19,316,6,3,46,50,311
19,316,6,3,55,,19
19,316,6,3,48,52,156
19,316,6,3,54,,26
19,316,6,1,37,41,4
19,316,6,1,55,,74
19,316,6,1,56,,45
19,316,6,1,36,40,13
19,316,6,1,39,42,121
19,316,6,1,54,,93
19,316,6,3,56,,10
19,316,6,3,50,54,91
19,316,7,2,27,39,3055
19,316,7,2,20,32,703
19,316,7,2,25,37,2077
19,316,7,1,29,32,1241
19,316,7,2,18,30,398
19,316,7,1,29,33,884
19,316,7,1,29,34,412
19,316,7,2,23,35,1139
19,316,7,2,28,40,2972
19,316,7,2,31,43,1714
19,316,7,2,32,44,1291
19,316,7,2,26,38,2657
19,316,7,2,24,36,1366
19,316,7,2,13,33,231
19,316,7,2,21,33,424
19,316,7,2,30,42,1603
19,316,7,2,29,41,2306
19,316,7,1,25,28,66
19,316,7,1,13,34,41
19,316,7,1,13,33,117
19,316,7,1,16,19,76
19,316,7,1,26,29,148
19,316,7,1,30,33,551
19,316,7,1,30,34,212
19,316,7,1,23,26,102
19,316,7,2,22,34,614
19,316,7,2,19,31,535
19,316,7,1,27,30,367
19,316,7,1,24,27,185
19,316,7,1,28,31,510
19,316,7,1,15,18,37
19,316,7,2,17,29,215
19,316,7,2,15,27,28
19,316,7,1,32,35,85
19,316,7,1,18,21,83
19,316,7,1,19,22,117
19,316,7,1,14,17,43
19,316,7,1,20,23,145
19,316,7,2,9,21,4
19,316,7,2,17,33,4
19,316,7,2,18,33,11
19,316,7,1,31,34,95
19,316,7,2,34,46,1825
19,316,7,2,33,45,2440
19,316,7,2,46,,45
19,316,7,2,37,49,770
19,316,7,2,41,53,228
19,316,7,2,44,56,97
19,316,7,2,35,47,1352
19,316,7,2,36,48,1050
19,316,7,2,39,51,429
19,316,7,2,42,54,185
19,316,7,2,43,55,130
19,316,7,2,38,50,569
19,316,7,2,48,,26
19,316,7,2,45,,73
19,316,7,2,40,52,314
19,316,7,2,52,,9
19,316,7,2,55,,2
19,316,7,2,49,,23
19,316,7,2,53,,5
19,316,7,2,51,,9
19,316,7,2,47,,33
19,316,7,2,20,33,108
19,316,7,1,21,24,114
19,316,7,1,17,20,63
19,316,7,2,16,28,61
19,316,7,1,13,16,4
19,316,7,1,36,39,1083
19,316,7,1,44,47,545
19,316,7,3,54,,8
19,316,7,1,50,53,70
19,316,7,1,42,45,929
19,316,7,3,49,53,34
19,316,7,1,37,40,892
19,316,7,1,35,38,674
19,316,7,3,45,49,104
19,316,7,3,44,48,106
19,316,7,1,45,48,365
19,316,7,1,47,50,181
19,316,7,1,51,54,69
19,316,7,1,43,46,752
19,316,7,1,46,49,251
19,316,7,1,41,44,528
19,316,7,1,34,37,151
19,316,7,1,38,41,491
19,316,7,3,43,47,103
19,316,7,1,53,56,18
19,316,7,1,55,,13
19,316,7,3,51,55,20
19,316,7,1,54,,30
19,316,7,1,49,52,116
19,316,7,3,48,52,52
19,316,7,1,48,51,149
19,316,7,1,39,42,34
19,316,7,1,52,55,42
19,316,7,1,40,43,99
19,316,7,3,50,54,29
19,316,7,3,47,51,89
19,316,7,3,56,,10
19,316,7,3,52,56,17
19,316,7,1,36,40,9
19,316,7,3,42,46,111
19,316,7,3,46,50,96
19,316,7,3,53,,13
19,316,8,2,21,33,1607
19,316,8,2,28,40,1751
19,316,8,2,24,36,2118
19,316,8,2,32,44,781
19,316,8,2,27,39,1940
19,316,8,2,26,38,1745
19,316,8,1,28,31,318
19,316,8,1,29,32,619
19,316,8,1,26,29,106
19,316,8,2,20,32,2378
19,316,8,1,29,33,421
19,316,8,2,19,31,1683
19,316,8,2,22,34,2118
19,316,8,2,17,29,733
19,316,8,2,31,43,1020
19,316,8,2,18,30,1150
19,316,8,2,23,35,2214
19,316,8,1,30,33,262
19,316,8,1,30,34,114
19,316,8,2,30,42,1203
19,316,8,2,29,41,1609
19,316,8,2,25,37,1806
19,316,8,2,13,33,719
19,316,8,2,20,33,316
19,316,8,1,13,16,10
19,316,8,1,27,30,227
19,316,8,1,24,27,72
19,316,8,1,21,24,115
19,316,8,2,18,33,27
19,316,8,2,14,26,12
19,316,8,1,22,25,49
19,316,8,1,14,17,37
19,316,8,2,16,28,83
19,316,8,2,19,33,80
19,316,8,1,28,33,28
19,316,8,1,23,26,39
19,316,8,1,37,40,553
19,316,8,3,42,46,59
19,316,8,1,47,50,118
19,316,8,1,45,48,220
19,316,8,1,42,45,530
19,316,8,1,43,46,437
19,316,8,1,48,51,81
19,316,8,3,50,54,22
19,316,8,1,41,44,313
19,316,8,1,46,49,160
19,316,8,1,35,38,374
19,316,8,1,36,39,615
19,316,8,1,49,52,61
19,316,8,1,44,47,296
19,316,8,1,38,41,274
19,316,8,1,54,,9
19,316,8,1,53,56,26
19,316,8,3,44,48,58
19,316,8,1,34,37,95
19,316,8,1,51,54,40
19,316,8,3,45,49,48
19,316,8,3,46,50,54
19,316,8,3,43,47,58
19,316,8,3,55,,1
19,316,8,1,29,34,185
19,316,8,1,17,20,27
19,316,8,2,17,33,9
19,316,8,1,31,34,45
19,316,8,1,16,19,25
19,316,8,2,33,45,792
19,316,8,2,34,46,589
19,316,8,2,41,53,92
19,316,8,2,35,47,420
19,316,8,2,37,49,249
19,316,8,2,40,52,107
19,316,8,2,38,50,197
19,316,8,2,36,48,328
19,316,8,2,43,55,42
19,316,8,2,44,56,32
19,316,8,2,46,,20
19,316,8,2,42,54,49
19,316,8,2,54,,2
19,316,8,2,39,51,140
19,316,8,2,45,,16
19,316,8,2,47,,11
19,316,8,2,51,,5
19,316,8,2,48,,11
19,316,8,2,50,,5
19,316,9,2,21,33,581
19,316,9,2,29,41,749
19,316,9,2,13,33,313
19,316,9,2,19,31,730
19,316,9,2,17,29,300
19,316,9,2,28,40,709
19,316,9,2,26,38,694
19,316,9,2,22,34,788
19,316,9,1,17,20,65
19,316,9,2,20,32,921
19,316,9,2,25,37,703
19,316,9,2,23,35,871
19,316,9,2,32,44,334
19,316,9,1,22,25,138
19,316,9,2,27,39,693
19,316,9,2,24,36,804
19,316,9,2,30,42,627
19,316,9,2,31,43,481
19,316,9,1,21,24,505
19,316,9,1,14,17,186
19,316,9,2,20,33,156
19,316,9,1,13,16,83
19,316,9,2,19,33,43
19,316,9,2,18,30,475
19,316,9,1,16,33,12
19,316,9,1,21,33,35
19,316,9,1,26,29,35
19,316,9,1,18,21,109
19,316,9,1,20,33,28
19,316,9,1,16,19,180
19,316,9,1,19,22,253
19,316,9,1,15,18,110
19,316,9,1,20,23,305
19,316,9,1,29,33,92
19,316,9,1,24,27,32
19,316,9,1,23,26,22
19,316,9,1,24,34,7
19,316,9,1,29,32,124
19,316,9,1,30,33,53
19,316,9,1,30,34,17
19,316,9,1,13,33,14
19,316,9,1,27,30,43
19,316,9,1,17,34,6
19,316,9,2,12,24,4
19,316,9,2,37,49,241
19,316,9,2,36,48,294
19,316,9,2,33,45,760
19,316,9,2,35,47,474
19,316,9,2,34,46,583
19,316,9,2,39,51,137
19,316,9,2,44,56,26
19,316,9,2,45,,19
19,316,9,2,38,50,180
19,316,9,2,43,55,41
19,316,9,2,41,53,74
19,316,9,2,40,52,106
19,316,9,2,42,54,56
19,316,9,2,49,,7
19,316,9,2,47,,16
19,316,9,2,48,,10
19,316,9,1,29,34,55
19,316,9,1,28,31,89
19,316,9,1,17,33,14
19,316,9,2,17,33,6
19,316,9,1,25,28,67
19,316,9,1,36,39,355
19,316,9,1,34,37,44
19,316,9,1,43,46,232
19,316,9,1,35,38,201
19,316,9,1,38,41,168
19,316,9,1,44,47,178
19,316,9,1,37,40,287
19,316,9,1,42,45,277
19,316,9,1,41,44,160
19,316,9,3,43,47,29
19,316,9,3,46,50,43
19,316,9,1,48,51,60
19,316,9,1,52,55,12
19,316,9,1,51,54,20
19,316,9,1,46,49,93
19,316,9,1,47,50,56
19,316,9,1,50,53,29
19,316,9,1,45,48,103
19,316,9,1,49,52,35
19,316,9,3,42,46,34
19,316,9,3,47,51,15
19,316,9,1,40,43,28
19,316,9,1,54,,8
19,316,9,3,49,53,9
19,316,2,1,31,34,38
19,316,2,1,17,20,1
19,316,2,1,23,26,9
19,316,2,2,31,43,7
19,316,2,2,17,29,7
19,316,2,2,22,34,10
19,316,2,2,18,30,11
19,316,2,2,26,38,14
19,316,2,2,25,37,9
19,316,2,2,23,35,9
19,316,2,1,19,22,3
19,316,2,2,27,39,8
19,316,2,1,20,23,1
19,316,3,1,28,33,53
19,316,3,1,28,34,15
19,316,3,2,32,44,32
19,316,3,1,30,35,1
19,316,3,1,26,34,2
19,316,3,1,14,17,61
19,316,3,2,25,37,33
19,316,3,1,13,34,22
19,316,3,1,13,33,52
19,316,3,2,30,42,20
19,316,3,2,21,33,27
19,316,3,2,18,33,30
19,316,4,1,26,33,10
19,316,4,2,15,27,6
19,316,4,1,27,34,9
19,316,4,1,27,33,20
19,316,4,2,15,33,1
19,316,4,1,13,16,9
19,316,4,2,19,33,25
19,316,4,2,18,33,27
19,316,4,2,24,36,42
19,316,4,2,16,33,5
19,316,4,1,22,33,1
19,316,4,1,22,34,2
19,316,4,2,31,43,56
19,316,4,2,16,28,17
19,316,4,2,29,41,19
19,316,4,2,27,39,30
19,316,5,2,14,26,5
19,316,5,2,18,33,22
19,316,5,1,26,33,10
19,316,5,2,26,38,45
19,316,5,1,36,40,29
19,316,6,1,31,35,1
19,316,6,1,13,16,4
19,316,6,1,28,33,55
19,316,7,1,28,33,47
19,316,7,2,50,,14
19,316,7,2,19,33,20
19,316,7,1,22,25,85
19,316,8,1,19,34,2
19,316,8,1,20,23,94
19,316,8,1,32,35,18
19,316,8,1,25,28,49
19,316,8,1,15,18,30
19,316,8,1,13,34,24
19,316,8,1,19,22,69
19,316,8,2,11,23,6
19,316,8,1,16,33,1
19,316,8,1,52,55,19
19,316,8,3,49,53,25
19,316,8,1,55,,12
19,316,8,3,54,,5
19,316,8,3,47,51,40
19,316,8,1,40,43,48
19,316,9,1,32,35,4
19,316,9,1,26,33,2
19,316,9,1,26,34,4
19,316,9,2,15,27,34
19,316,2,1,28,34,7
19,316,2,1,13,34,3
19,316,2,2,32,44,8
19,316,3,2,17,33,20
19,316,4,2,17,33,4
19,316,5,1,31,35,5
19,316,5,2,29,41,53
19,316,6,2,14,26,17
19,316,7,1,21,33,6
19,316,7,1,56,,19
19,316,7,3,55,,5
19,316,8,1,29,35,2
19,316,8,1,18,21,30
19,316,8,1,50,53,44
19,316,9,3,45,49,37
19,316,2,2,21,33,5
19,316,3,1,19,34,2
19,316,3,2,26,38,19
19,316,3,1,21,34,2
19,316,4,1,21,33,6
19,316,4,1,21,34,2
19,316,5,1,30,35,4
19,316,5,2,28,40,58
19,316,5,1,21,34,1
19,316,5,1,20,34,1
19,316,5,1,20,33,3
19,316,8,1,24,34,1
19,316,8,3,48,52,19
19,316,9,2,16,28,28
19,316,9,3,51,55,9
19,316,9,1,53,56,11
19,316,9,1,55,,4
19,316,9,2,18,33,33
19,316,9,2,46,,12
19,316,2,1,21,24,2
19,316,3,1,24,33,6
19,316,3,1,22,33,6
19,316,5,2,15,27,13
19,316,5,3,54,,30
19,316,6,1,27,33,11
19,316,7,1,28,34,16
19,316,8,1,13,33,56
19,316,8,1,20,34,2
19,316,8,2,12,24,12
19,316,8,1,21,33,5
19,316,8,1,21,34,1
19,316,8,3,51,55,12
19,316,8,3,52,56,8
19,316,8,1,39,42,14
19,316,8,3,53,,8
19,316,8,1,28,34,5
19,316,9,1,21,34,9
19,316,9,1,13,34,5
19,316,9,1,16,34,2
19,316,9,3,44,48,34
19,316,9,3,48,52,22
19,316,2,1,16,19,1
19,316,3,2,16,33,8
19,316,3,2,16,28,37
19,316,3,2,13,25,1
19,316,5,2,12,24,5
19,316,5,1,11,14,2
19,316,7,1,29,35,6
19,316,7,1,15,34,1
19,316,7,1,15,33,1
19,316,7,2,14,26,12
19,316,7,1,26,33,4
19,316,7,1,26,34,3
19,316,8,2,15,27,44
19,316,8,2,7,19,2
19,316,8,1,18,33,1
19,316,8,1,22,34,2
19,316,8,1,14,34,4
19,316,9,1,18,33,3
19,316,9,1,18,34,2
19,316,9,1,20,34,6
19,316,9,1,19,33,7
19,316,3,1,23,33,1
19,316,4,1,23,33,2
19,316,4,2,13,25,2
19,316,4,1,24,33,4
19,316,6,2,19,33,27
19,316,6,1,15,33,6
19,316,6,1,20,34,3
19,316,7,1,20,34,2
19,316,7,1,20,33,5
19,316,8,1,23,34,1
19,316,9,1,31,34,2
19,316,9,1,23,33,4
19,316,9,2,50,,4
19,316,9,1,23,34,1
19,316,2,1,14,34,1
19,316,2,1,31,35,1
19,316,2,1,22,25,6
19,316,2,1,28,33,8
19,316,2,1,13,33,10
19,316,2,1,15,18,1
19,316,2,2,29,41,7
19,316,3,1,22,34,3
19,316,3,2,15,33,5
19,316,4,1,15,34,1
19,316,5,1,22,34,3
19,316,5,1,22,33,3
19,316,5,1,21,33,1
19,316,6,1,29,35,2
19,316,6,1,23,33,2
19,316,6,1,17,33,2
19,316,6,1,24,33,4
19,316,7,1,27,33,12
19,316,8,1,11,14,2
19,316,8,1,23,33,3
19,316,8,1,56,,6
19,316,8,3,56,,5
19,316,8,2,13,25,10
19,316,8,2,53,,1
19,316,8,2,49,,3
19,316,9,1,15,34,5
19,316,9,2,51,,2
19,316,9,1,24,33,4
19,316,9,1,39,42,5
19,316,9,3,55,,4
19,316,9,1,56,,5
19,316,3,1,25,34,2
19,316,4,1,25,33,10
